customer_id,open_date,gender,age,married,number_of_dependents,satisfaction_score,customer_status,cltv,number_of_referrals,tenure_in_months,offer,phone_service,multiple_lines,internet_service,internet_type,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,contract,payment_method,monthly_charge,total_revenue,churn_category,churn_date,churn_reason
3647-GMGDH,2023-10-02,Male,52,Yes,0,2,Churned,5615,7,22,No Offer,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Credit Card,94.7,2746.5,Attitude,2025-08-05,Attitude of support person
8634-CILSZ,2019-11-11,Male,52,No,0,3,Churned,6350,0,69,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,104.7,8630.71,Competitor,2025-08-16,Competitor made better offer
3143-JQEGI,2024-07-03,Female,52,Yes,0,2,Churned,3740,1,13,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,88.35,1454.59,Competitor,2025-08-05,Competitor made better offer
9574-RKJIF,2023-02-11,Male,52,Yes,0,1,Churned,2792,1,30,Offer C,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-Month,Bank Withdrawal,94.4,3784.2,Competitor,2025-08-14,Competitor offered higher download speeds
7253-UVNDW,2021-10-16,Female,52,No,0,3,Churned,2793,0,46,No Offer,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,Two Year,Credit Card,54.35,4539.35,Dissatisfaction,2025-08-19,Network reliability
9801-GDWGV,2022-05-20,Female,52,No,0,2,Churned,4811,0,39,Offer C,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Bank Withdrawal,103.45,5349.31,Competitor,2025-08-24,Competitor made better offer
4550-EVXNY,2025-07-11,Female,52,No,0,2,Churned,2418,0,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,69.65,118.89,Competitor,2025-08-15,Competitor offered higher download speeds
8083-YTZES,2025-04-19,Male,52,No,0,1,Churned,3622,0,4,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,74.35,456.63,Attitude,2025-08-23,Attitude of support person
9489-DEDVP,2019-10-12,Female,52,Yes,0,3,Stayed,4715,8,70,No Offer,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two Year,Credit Card,69.2,7008.95,,,
9848-JQJTX,2019-08-10,Male,52,No,0,3,Stayed,5781,0,72,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Two Year,Bank Withdrawal,100.9,9225.21,,,
6440-DKQGE,2023-02-17,Male,52,No,0,5,Stayed,4320,0,30,Offer C,Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,No,One Year,Credit Card,64.5,2766.35,,,
2863-IMQDR,2020-07-13,Female,52,No,0,3,Stayed,6149,0,61,No Offer,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,89.65,6739.15,,,
9442-JTWDL,2024-09-07,Female,52,No,0,4,Stayed,5355,0,11,No Offer,Yes,No,No,,No,No,No,No,No,No,One Year,Credit Card,20.05,533.05,,,
4376-KFVRS,2019-08-15,Male,52,Yes,0,3,Stayed,4842,5,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,114.05,10682.2,,,
2782-LFZVW,2024-09-06,Female,52,No,0,4,Stayed,3880,0,11,Offer D,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,Month-to-Month,Credit Card,58.95,941.87,,,
0742-LAFQK,2019-08-25,Male,52,Yes,0,3,Stayed,5152,1,72,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Two Year,Bank Withdrawal,99.15,9500.02,,,
0215-BQKGS,2023-02-06,Male,52,No,0,4,Stayed,5393,0,30,Offer C,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,Credit Card,84.3,3310.5,,,
9450-TRJUU,2022-09-25,Male,52,No,0,4,Stayed,2332,0,35,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Bank Withdrawal,83.15,4271.96,,,
5275-PMFUT,2019-08-16,Male,52,Yes,0,3,Stayed,4036,9,72,No Offer,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,64.8,4719.75,,,
3800-LYTRK,2024-06-16,Female,52,No,0,4,Stayed,4978,0,14,No Offer,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,One Year,Credit Card,55.7,1282.67,,,
2984-AFWNC,2025-05-13,Female,52,No,0,3,Joined,2813,0,3,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,95.4,344.18,,,
2429-AYKKO,2019-08-19,Male,52,No,0,5,Stayed,4790,0,72,Offer A,Yes,No,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,19.85,1681.06,,,
5193-QLVZB,2020-05-02,Male,52,No,0,5,Stayed,5882,0,63,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Two Year,Bank Withdrawal,104.75,9607.75,,,
9818-XQCUV,2025-06-19,Female,52,No,0,3,Joined,5994,0,2,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Credit Card,20.35,97.14,,,
1971-DTCZB,2019-08-17,Female,52,Yes,0,3,Stayed,6091,6,72,No Offer,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,90.95,9538.68,,,
9060-HJJRW,2021-05-07,Female,52,No,0,4,Stayed,4380,0,51,No Offer,No,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One Year,Credit Card,56.4,2928.5,,,
6908-VVYHM,2020-03-21,Male,52,Yes,0,5,Stayed,6358,1,65,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,90.65,7330.6,,,
8007-YYPWD,2024-05-06,Female,52,No,0,5,Stayed,5218,0,15,No Offer,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,25.05,983.65,,,
5039-LZRQT,2024-07-08,Woman,52,No,0,5,Stayed,2953,0,13,No Offer,Yes,No,No,,No,No,No,No,No,No,One Year,Mailed Check,20.2,618.66,,,
9798-DRYDS,2024-03-17,Female,52,Yes,0,5,Stayed,4759,6,17,No Offer,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One Year,Mailed Check,61.95,1879.73,,,
5780-INQIK,2024-12-17,Female,52,No,0,4,Stayed,2907,0,8,No Offer,Yes,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,49.4,575.45,,,
0014-BMAQU,2020-05-15,Male,52,Yes,0,4,Stayed,4604,8,63,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Two Year,Credit Card,84.65,6214.28,,,
5140-FOMCQ,2020-09-14,Female,52,Yes,0,4,Stayed,5186,7,59,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Credit Card,109.15,8945.48,,,
5569-IDSEY,2019-09-07,Male,52,Yes,0,4,Stayed,4420,8,71,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Bank Withdrawal,105.7,9538.96,,,
8189-DUKMV,2025-04-11,Female,52,Yes,0,5,Stayed,3233,8,4,No Offer,Yes,No,No,,No,No,No,No,No,No,One Year,Bank Withdrawal,20.5,257.97,,,
4521-WFJAI,2020-12-08,Male,52,No,0,3,Stayed,4246,0,56,No Offer,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,25.95,4121.97,,,
9620-ENEJV,2025-02-22,Female,52,No,0,3,Stayed,4059,0,6,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Credit Card,70.55,617.19,,,
7029-IJEJK,2021-02-24,Female,52,No,0,3,Stayed,6205,0,54,No Offer,No,No,Yes,DSL,Yes,No,No,Yes,No,Yes,One Year,Bank Withdrawal,44.1,2369.7,,,
7247-XOZPB,2021-03-05,Male,52,Yes,0,4,Stayed,5313,1,53,Offer B,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One Year,Bank Withdrawal,77.4,6676.1,,,
4664-NJCMS,2022-11-06,Female,52,Yes,0,3,Stayed,5980,7,33,Offer C,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,59.55,2016.3,,,
2200-DSAAL,2019-12-16,Female,52,No,0,3,Stayed,5914,0,68,No Offer,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two Year,Bank Withdrawal,80.65,6800.6,,,
6728-WYQBC,2025-07-19,Male,52,No,0,3,Joined,2285,0,1,Offer E,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,20.95,23.24,,,
8003-EWNDZ,2024-10-09,Female,52,No,0,4,Stayed,2066,0,10,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,21.2,327.25,,,
3796-ENZGF,2020-05-20,Male,52,Yes,0,4,Stayed,6438,2,63,No Offer,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,Yes,Two Year,Credit Card,67.25,7416.97,,,
2832-SCUCO,2025-06-21,Female,52,No,0,4,Joined,2822,0,2,Offer E,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,19.9,111.2,,,
4973-RLZVI,2023-02-25,Female,52,No,0,3,Stayed,5616,0,30,No Offer,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One Year,Credit Card,74.65,2485.2,,,
8404-VIOMB,2020-02-20,Female,52,No,0,4,Stayed,4165,0,66,No Offer,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,62.5,4136.4,,,
5429-LWCMV,2024-08-14,Female,52,No,0,5,Stayed,4041,0,12,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,89.15,1544.31,,,
7354-OIJLX,2024-11-12,Male,52,No,0,5,Stayed,5212,0,9,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,75.85,790.53,,,
7570-WELNY,2019-12-12,Female,52,Yes,0,3,Stayed,5520,1,68,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,Bank Withdrawal,84.7,6246.21,,,
0365-TRTPY,2022-07-21,Female,52,No,0,3,Stayed,5135,0,37,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,Bank Withdrawal,91.2,3816.31,,,
8676-OOQEJ,2025-04-10,Male,52,No,0,4,Stayed,3030,0,4,No Offer,No,No,Yes,Cable,No,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,30.5,118.4,,,
9770-KXGQU,2021-03-22,Female,52,No,0,3,Stayed,4635,0,53,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,One Year,Credit Card,98.6,6869.52,,,
8174-LNWMW,2023-01-06,Female,52,No,0,5,Stayed,5581,0,31,No Offer,Yes,No,No,,No,No,No,No,No,No,Two Year,Credit Card,20.9,1500.31,,,
5546-BYZSM,2022-03-16,Female,52,No,0,5,Stayed,2839,0,41,Offer B,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,20.45,1410.28,,,
6370-ZVHDV,2020-07-01,Female,52,Yes,0,4,Stayed,4501,1,61,Offer B,Yes,Yes,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,25.3,4017.47,,,
7824-PANSQ,2020-10-17,Male,52,No,0,5,Stayed,6043,0,58,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,80.65,7398.21,,,
6537-OTKMY,2024-05-22,Male,52,No,0,5,Stayed,5091,0,15,Offer D,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,One Year,Bank Withdrawal,50.75,655.65,,,
3705-RHRFR,2019-11-10,Female,52,Yes,0,3,Stayed,5031,6,69,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Two Year,Bank Withdrawal,99.15,10004.5,,,
7798-JVXYM,2024-06-06,Female,52,No,0,3,Stayed,5351,0,14,Offer D,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,69.65,1439.54,,,
2347-WKKAE,2022-02-26,Male,52,Yes,0,3,Stayed,2662,9,42,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,94.4,5743.32,,,
4480-MBMLB,2022-08-10,Female,52,No,0,3,Stayed,5319,0,36,Offer C,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Bank Withdrawal,104.8,4909.21,,,
4080-OGPJL,2024-12-04,Female,53,No,0,1,Churned,2662,0,8,Offer E,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,71.15,948.77,Other,2025-08-04,Don't know
9851-KIELU,2024-10-08,Male,53,No,0,1,Churned,5803,0,10,No Offer,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,110.1,1223.6,Competitor,2025-08-12,Competitor made better offer
4541-RMRLG,2025-01-11,Male,53,No,0,3,Churned,4489,0,7,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,19.25,176.28,Attitude,2025-08-14,Attitude of support person
4695-VADHF,2024-02-21,Male,53,Yes,0,1,Churned,2989,1,18,No Offer,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,57.45,1026.6,Competitor,2025-08-26,Competitor had better devices
7595-EUIVN,2025-07-26,Female,53,No,0,1,Churned,3940,0,1,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Bank Withdrawal,75.8,90.28,Competitor,2025-08-26,Competitor had better devices
4030-VPZBD,2025-06-14,Female,53,No,0,2,Churned,2860,0,2,No Offer,No,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,30.9,59.05,Dissatisfaction,2025-08-18,Network reliability
7893-IXHRQ,2025-07-19,Male,53,No,0,2,Churned,5636,0,1,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,20.55,36.46,Attitude,2025-08-24,Attitude of service provider
8387-MOJJT,2022-02-18,Female,53,Yes,0,1,Churned,5396,1,42,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Credit Card,77.95,4812.84,Competitor,2025-08-19,Competitor made better offer
6990-YNRIO,2020-03-15,Male,53,Yes,0,1,Churned,6120,0,65,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,108.65,9660.15,Attitude,2025-08-15,Attitude of support person
0866-QLSIR,2022-10-12,Female,53,No,0,2,Churned,5189,0,34,Offer C,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One Year,Mailed Check,64.4,3258.69,Attitude,2025-08-16,Attitude of support person
1740-CSDJP,2025-07-05,Male,53,No,0,2,Churned,2548,0,1,No Offer,No,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,35.25,35.25,Price,2025-08-07,Lack of affordable download/upload speed
1596-BBVTG,2022-09-20,Male,53,No,0,3,Churned,2785,0,35,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Credit Card,75.35,3512.45,Other,2025-08-22,Poor expertise of online support
6158-DWPZT,2024-11-22,Male,53,Yes,0,2,Churned,3195,1,9,Offer E,No,No,Yes,DSL,No,No,No,No,No,No,One Year,Bank Withdrawal,24.1,259.8,Competitor,2025-08-25,Competitor offered more data
2672-HUYVI,2025-02-01,Female,53,No,0,2,Churned,2266,0,6,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,91.1,526.16,Price,2025-08-01,Long distance charges
1550-LOAHA,2022-12-26,Female,53,Yes,0,2,Churned,4017,1,32,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,84.15,3785.31,Dissatisfaction,2025-08-26,Limited range of services
7005-CCBKV,2025-02-10,Male,53,No,0,3,Churned,4539,0,6,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,84.4,688.17,Dissatisfaction,2025-08-13,Service dissatisfaction
1432-FPAXX,2023-03-03,Female,53,No,0,2,Churned,3615,0,29,No Offer,No,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,Bank Withdrawal,30.6,856.35,Dissatisfaction,2025-08-03,Product dissatisfaction
7410-KTVFV,2024-02-15,Male,53,Yes,0,1,Churned,2815,1,18,No Offer,Yes,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-Month,Mailed Check,49.55,1221.25,Competitor,2025-08-19,Competitor had better devices
5519-NPHVG,2024-08-22,Female,53,No,0,3,Churned,3975,0,12,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,94.2,1311.71,Price,2025-08-26,Price too high
7774-OJSXI,2023-01-11,Male,53,No,0,3,Churned,5387,0,31,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Bank Withdrawal,103.45,3353.82,Dissatisfaction,2025-08-11,Poor expertise of phone support
5955-ERIHD,2024-02-13,Male,53,Yes,0,1,Churned,2206,1,18,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,94.7,2254.77,Price,2025-08-15,Long distance charges
6086-ESGRL,2025-07-10,Female,53,No,0,1,Churned,3947,0,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Credit Card,80.15,84.82,Attitude,2025-08-10,Attitude of support person
1915-IOFGU,2025-07-17,Female,53,No,0,2,Churned,4123,0,1,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,70.5,111.89,Competitor,2025-08-18,Competitor offered higher download speeds
5442-UTCVD,2025-05-18,Male,53,No,0,1,Churned,2704,0,3,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,91.85,388.21,Attitude,2025-08-23,Attitude of service provider
6101-IMRMM,2025-02-16,Male,53,No,0,2,Churned,3469,0,6,Offer E,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Mailed Check,94.5,684.93,Dissatisfaction,2025-08-21,Network reliability
9940-RHLFB,2025-07-21,Female,53,No,0,1,Churned,2176,0,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Bank Withdrawal,75.3,101.36,Competitor,2025-08-24,Competitor made better offer
8199-ZLLSA,2020-01-18,Male,53,No,0,1,Churned,6255,0,67,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,118.35,9322.37,Competitor,2025-08-18,Competitor had better devices
8780-IXSTS,2025-02-02,Female,53,No,0,1,Churned,5656,0,6,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,Bank Withdrawal,90.1,528.2,Competitor,2025-08-05,Competitor made better offer
8821-XNHVZ,2025-07-16,Female,53,Yes,0,3,Churned,2943,1,1,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Mailed Check,80.05,119.84,Competitor,2025-08-16,Competitor made better offer
4614-NUVZD,2025-07-01,Female,53,No,0,3,Churned,2075,0,1,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,81.1,103.96,Competitor,2025-08-05,Competitor offered more data
0601-WZHJF,2024-06-16,Male,53,Yes,0,3,Churned,5360,1,14,Offer D,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,46.35,667.7,Attitude,2025-08-19,Attitude of service provider
9444-JTXHZ,2025-07-18,Male,53,Yes,0,3,Churned,5973,1,1,No Offer,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Bank Withdrawal,76.2,161.35,Other,2025-08-18,Don't know
9985-MWVIX,2025-07-01,Female,53,No,0,1,Churned,5773,0,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Credit Card,70.15,112.24,Competitor,2025-08-03,Competitor had better devices
9846-GKXAS,2024-11-03,Female,53,No,0,3,Churned,2578,0,9,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,90.8,821.81,Attitude,2025-08-06,Attitude of support person
8610-WFCJF,2021-07-23,Female,53,Yes,0,1,Churned,5732,2,49,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,95.6,7215.37,Competitor,2025-08-27,Competitor offered higher download speeds
4903-UYAVB,2025-03-01,Male,53,Yes,0,1,Churned,3864,0,5,Offer E,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Mailed Check,19.35,284.85,Competitor,2025-08-01,Competitor made better offer
9318-NKNFC,2025-07-02,Male,53,No,0,1,Churned,4132,0,1,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Mailed Check,18.85,59.34,Dissatisfaction,2025-08-06,Service dissatisfaction
7016-BPGEU,2023-03-23,Female,53,No,0,1,Churned,2796,0,29,No Offer,No,No,Yes,Cable,No,No,No,No,No,No,Month-to-Month,Credit Card,25.1,712.85,Competitor,2025-08-26,Competitor offered higher download speeds
4919-MOAVT,2025-05-08,Male,53,No,0,2,Churned,2421,0,3,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,69.65,338.24,Competitor,2025-08-13,Competitor offered higher download speeds
3585-ISXZP,2024-12-16,Female,53,No,0,3,Churned,5335,0,8,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,95.65,1015.38,Attitude,2025-08-19,Attitude of support person
7795-CFOCW,2021-11-11,Male,53,No,0,3,Stayed,4307,0,45,No Offer,No,No,Yes,DSL,Yes,No,Yes,Yes,No,No,One Year,Bank Withdrawal,42.3,1840.75,,,
8865-TNMNX,2024-10-18,Male,53,Yes,0,3,Stayed,2392,6,10,Offer D,Yes,No,Yes,DSL,No,Yes,No,No,No,No,One Year,Credit Card,49.55,737.4,,,
5122-CYFXA,2025-05-06,Female,53,No,0,3,Joined,5387,0,3,Offer E,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,75.3,361.07,,,
8402-OOOHJ,2022-03-18,Female,53,No,0,5,Stayed,5918,0,41,No Offer,Yes,No,No,,No,No,No,No,No,No,Two Year,Credit Card,20.65,2131.57,,,
5961-VUSRV,2024-08-17,Female,53,No,0,5,Stayed,4451,0,12,Offer D,Yes,No,No,,No,No,No,No,No,No,One Year,Bank Withdrawal,19.35,419.99,,,
5651-CRHKQ,2022-03-04,Female,53,Yes,0,3,Stayed,5325,3,41,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,Bank Withdrawal,86.2,3881.48,,,
8592-PLTMQ,2020-04-15,Female,53,No,0,5,Stayed,5655,0,64,Offer B,Yes,Yes,No,,No,No,No,No,No,No,One Year,Mailed Check,24.7,1900.67,,,
6815-ABQFQ,2020-12-11,Male,53,Yes,0,3,Stayed,5800,1,56,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,107.25,6841.38,,,
1710-RCXUS,2021-05-26,Male,53,Yes,0,3,Stayed,4965,0,51,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,One Year,Credit Card,90.35,5084.26,,,
8262-COGGB,2025-07-20,Male,53,No,0,3,Joined,5384,0,1,No Offer,Yes,No,No,,No,No,No,No,No,No,Month-to-Month,Mailed Check,20.45,32.06,,,
0229-LFJAF,2019-08-05,Male,53,No,0,5,Stayed,4262,0,72,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two Year,Bank Withdrawal,69.65,5171.77,,,
0730-KOAVE,2023-02-01,Male,53,No,0,3,Stayed,4219,0,30,Offer C,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,Credit Card,94.3,3929.5,,,
3280-NMUVX,2022-10-16,Male,53,Yes,0,5,Stayed,4669,7,34,No Offer,Yes,No,No,,No,No,No,No,No,No,One Year,Credit Card,19.6,1563.82,,,
7241-AJHFS,2022-12-13,Male,53,No,0,3,Stayed,2426,0,32,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,87.65,3066.93,,,
7126-RBHSD,2024-03-19,Female,53,Yes,0,3,Stayed,2362,1,17,Offer D,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Bank Withdrawal,78.9,1708.5,,,
9793-WECQC,2023-09-18,Male,53,No,0,3,Stayed,5029,0,23,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Credit Card,95.3,3301.73,,,
6362-QHAFM,2022-02-24,Male,53,Yes,0,3,Stayed,5106,1,42,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,108.3,6369.05,,,
9242-TKFSV,2019-08-03,Male,53,Yes,0,4,Stayed,4969,7,72,Offer A,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,65.1,4754.3,,,
3794-NFNCH,2023-02-15,Male,53,Yes,0,4,Stayed,4715,10,30,Offer C,Yes,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-Month,Credit Card,50.0,2169.7,,,
7114-AEOZE,2020-08-22,Female,53,No,0,4,Stayed,6213,0,60,Offer B,Yes,No,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,19.85,2995.3,,,
7552-KEYGT,2023-05-11,Male,53,Yes,0,4,Stayed,4430,1,27,Offer C,Yes,No,No,,No,No,No,No,No,No,Two Year,Bank Withdrawal,19.55,1713.68,,,
9504-DSHWM,2023-12-15,Male,53,No,0,3,Stayed,5924,0,20,No Offer,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,59.2,1984.0,,,
7359-WWYJV,2019-08-10,Male,53,Yes,0,4,Stayed,6274,5,72,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,114.45,8827.93,,,
